pos;name;pais;num;edad
Delantero centro;Eliezer Mayenda;España;12;08/05/2005
Delantero centro;Wilson Isidor;Francia;18;27/08/2000
Delantero centro;Ahmed Abdullahi;Nigeria;29;19/06/2004
Portero;Lucas Perri;Brasil;1;10/12/1997
Portero;Illan Meslier;Francia;16;02/03/2000
Portero;Karl Darlow;Gales;26;08/10/1990
Portero;Alex Cairns;Inglaterra;21;04/01/1993
Defensa central;Pascal Struijk;Países Bajos;5;11/08/1999
Defensa central;Jaka Bijol;Eslovenia;15;05/02/1999
Defensa central;Joe Rodon;Gales;6;22/10/1997
Defensa central;Sebastiaan Bornauw;Bélgica;23;22/03/1999
Lateral izquierdo;Gabriel Gudmundsson;Suecia;3;29/04/1999
Lateral izquierdo;Sam Byram;Inglaterra;25;16/09/1993
Lateral derecho;James Justin;Inglaterra;24;23/02/1998
Lateral derecho;Jayden Bogle;Inglaterra;2;27/07/2000
Pivote;Ethan Ampadu ;Gales;4;14/09/2000
Pivote;Anton Stach;Alemania;18;15/11/1998
Pivote;Ilia Gruev;Bulgaria;44;06/05/2000
Pivote;Charlie Crew;Gales;50;15/06/2006
Mediocentro;Sean Longstaff;Inglaterra;8;30/10/1997
Mediocentro;Ao Tanaka;Japón;22;10/09/1998
Mediocentro ofensivo;Facundo Buonanotte;Argentina;40;23/12/2004
Mediocentro ofensivo;Brenden Aaronson;Estados Unidos;11;22/10/2000
Extremo izquierdo;Noah Okafor ;Suiza;19;24/05/2000
Extremo derecho;Wilfried Gnonto;Italia;29;05/11/2003
Extremo derecho;Daniel James;Gales;7;10/11/1997
Delantero centro;Dominic Calvert-Lewin;Inglaterra;9;16/03/1997
Delantero centro;Joël Piroe;Surinam;10;02/08/1999
Delantero centro;Lukas Nmecha;Alemania;14;14/12/1998
Portero;José Sá;Portugal;1;17/01/1993
Portero;Sam Johnstone;Inglaterra;31;25/03/1993
Portero;Daniel Bentley;Inglaterra;25;13/07/1993
Defensa central;Toti ;Portugal;24;16/01/1999
Defensa central;Ladislav Krejci;República Checa;37;20/04/1999
Defensa central;Santiago Bueno;Uruguay;4;09/11/1998
Defensa central;Yerson Mosquera;Colombia;15;02/05/2001
Lateral izquierdo;Hugo Bueno;España;3;18/09/2002
Lateral izquierdo;David Møller Wolfe;Noruega;6;23/04/2002
Lateral derecho;Jackson Tchatchoua;Camerún;38;14/09/2001
Lateral derecho;Pedro Lima;Brasil;17;01/07/2006
Lateral derecho;Matt Doherty;Irlanda;2;16/01/1992
Pivote;André;Brasil;7;16/07/2001
Mediocentro;João Gomes;Brasil;8;12/02/2001
Mediocentro;Jean-Ricner Bellegarde;Haití;27;27/06/1998
Interior izquierdo;Rodrigo Gomes;Portugal;21;07/07/2003
Mediocentro ofensivo;Angel Gomes;Inglaterra;47;31/08/2000
Mediocentro ofensivo;Mateus Mané;Inglaterra;36;16/09/2007
Extremo izquierdo;Enso González ;Paraguay;30;20/01/2005
Delantero centro;Tolu Arokodare;Nigeria;14;23/11/2000
Delantero centro;Hee-chan Hwang;Corea del Sur;11;26/01/1996
Delantero centro;Adam Armstrong;Inglaterra;9;10/02/1997
Delantero centro;Nathan Fraser;Irlanda;63;22/02/2005
Portero;Max Weiß;Alemania;13;15/06/2004
Portero;Martin Dúbravka;Eslovaquia;1;15/01/1989
Portero;Václav Hladký;República Checa;32;14/11/1990
Defensa central;Maxime Estève;Francia;5;26/05/2002
Defensa central;Bashir Humphreys;Inglaterra;12;15/03/2003
Defensa central;Hjalmar Ekdal;Suecia;18;21/10/1998
Defensa central;Axel Tuanzebe ;RD del Congo;6;14/11/1997
Defensa central;Joe Worrall;Inglaterra;4;10/01/1997
Defensa central;Jordan Beyer ;Alemania;36;19/05/2000
Lateral izquierdo;Quilindschy Hartman;Países Bajos;3;14/11/2001
Lateral izquierdo;Lucas Pires;Brasil;23;24/03/2001
Lateral derecho;Connor Roberts ;Gales;14;23/09/1995
Lateral derecho;Kyle Walker;Inglaterra;2;28/05/1990
Pivote;Lesley Ugochukwu;Francia;8;26/03/2004
Pivote;Florentino;Portugal;16;19/08/1999
Mediocentro;Josh Cullen  ;Irlanda;24;07/04/1996
Mediocentro;James Ward-Prowse;Inglaterra;20;01/11/1994
Mediocentro;Josh Laurent;Inglaterra;29;06/05/1995
Mediocentro ofensivo;Hannibal;Túnez;28;21/01/2003
Mediocentro ofensivo;Mike Tresor ;Bélgica;31;28/05/1999
Extremo izquierdo;Jaidon Anthony;Inglaterra;11;01/12/1999
Extremo izquierdo;Jacob Bruun Larsen;Dinamarca;7;19/09/1998
Extremo derecho;Loum Tchaouna;Francia;17;08/09/2003
Extremo derecho;Marcus Edwards ;Inglaterra;10;03/12/1998
Delantero centro;Lyle Foster;Sudáfrica;9;03/09/2000
Delantero centro;Zian Flemming;Países Bajos;19;01/08/1998
Delantero centro;Armando Broja ;Albania;27;10/09/2001
Delantero centro;Zeki Amdouni ;Suiza;25;04/12/2000
Delantero centro;Ashley Barnes;Inglaterra;35;30/10/1989
