pos;name;pais1;pais2;num;edad;team_name
Mediocentro;Patric Åslund;Suecia;;8;01/08/2002;djurgardens_if
Mediocentro;Peter Langhoff;Dinamarca;;6;09/01/2004;djurgardens_if
Extremo izquierdo;Jeppe Okkels;Dinamarca;;19;27/07/1999;djurgardens_if
Extremo derecho;Joel Asoro;Suecia;Nigeria;22;27/04/1999;djurgardens_if
Extremo derecho;Nino Zugelj;Eslovenia;;23;23/05/2000;djurgardens_if
Extremo derecho;Santeri Haarala;Finlandia;;29;17/12/1999;djurgardens_if
Extremo derecho;Oskar Fallenius;Suecia;;15;01/11/2001;djurgardens_if
Extremo derecho;Ahmed Saeed;Suecia;Irak;17;22/04/2008;djurgardens_if
Delantero centro;Bo Hegland;Noruega;;16;18/06/2004;djurgardens_if
Delantero centro;Kristian Strømland Lien;Noruega;;9;30/09/2001;djurgardens_if
Portero;Robin Olsen;Suecia;Dinamarca;30;08/01/1990;malmoe_ff
Portero;Ricardo Friedrich;Brasil;;1;18/02/1993;malmoe_ff
Portero;Johan Dahlin;Suecia;;27;08/09/1986;malmoe_ff
Portero;William Nieroth Lundgren;Suecia;;39;13/03/2006;malmoe_ff
Defensa central;Colin Rösler;Noruega;;19;22/04/2000;malmoe_ff
Defensa central;Bleon Kurtulus;Suecia;Kosovo;4;24/06/2007;malmoe_ff
Defensa central;Pontus Jansson;Suecia;;18;13/02/1991;malmoe_ff
Defensa central;Andrej Djuric;Montenegro;Serbia;5;21/09/2003;malmoe_ff
Defensa central;Malte Frejd Pålsson;Suecia;;44;20/02/2006;malmoe_ff
Lateral izquierdo;Busanello;Brasil;;25;29/10/1998;malmoe_ff
Lateral izquierdo;Noah Åstrand John;Suecia;;23;13/12/2003;malmoe_ff
Lateral derecho;Johan Karlsson;Suecia;;2;20/06/2001;malmoe_ff
Lateral derecho;Jens Stryger;Dinamarca;;17;21/02/1991;malmoe_ff
Pivote;Yanis Karabelyov;Bulgaria;;6;23/01/1996;malmoe_ff
Mediocentro;Otto Rosengren;Suecia;;7;16/05/2003;malmoe_ff
Mediocentro;Jovan Milosavljevic;Serbia;;28;08/02/2007;malmoe_ff
Mediocentro;Adrian Skogmar;Suecia;Tailandia;37;23/11/2005;malmoe_ff
Mediocentro;Kenan Busuladzic;Suecia;Bosnia y Herzegovina;40;06/02/2007;malmoe_ff
Mediocentro;Anders Christiansen;Dinamarca;;10;08/06/1990;malmoe_ff
Mediocentro;Theodor Lundbergh;Suecia;;47;21/08/2008;malmoe_ff
Mediocentro;Viggo Jeppsson;Suecia;;42;24/03/2006;malmoe_ff
Interior izquierdo;Gentian Lajqi;Suecia;;43;08/01/2007;malmoe_ff
Mediocentro ofensivo;Anton Höög;Suecia;;45;19/03/2007;malmoe_ff
Mediocentro ofensivo;Antonio Palac;Croacia;Suecia;46;14/01/2007;malmoe_ff
Extremo izquierdo;Sead Haksabanovic;Montenegro;Suecia;29;04/05/1999;malmoe_ff
Extremo izquierdo;Arnór Sigurdsson;Islandia;;8;15/05/1999;malmoe_ff
Extremo izquierdo;Taha Ali;Suecia;Somalia;22;01/07/1998;malmoe_ff
Extremo izquierdo;Oscar Sjöstrand;Suecia;;-;08/11/2004;malmoe_ff
Extremo izquierdo;Stefano Vecchia;Suecia;Italia;21;23/01/1995;malmoe_ff
Extremo izquierdo;Emmanuel Ekong;Suecia;Nigeria;11;25/06/2002;malmoe_ff
Delantero centro;Erik Botheim;Noruega;;20;10/01/2000;malmoe_ff
Delantero centro;Daníel Gudjohnsen;Islandia;;32;01/03/2006;malmoe_ff
Delantero centro;Alexandru Ghiţă;Suecia;Rumania;-;02/02/2006;malmoe_ff
Portero;Dominik Livakovic;Croacia;;40;09/01/1995;gnk_dinamo_zagreb
Portero;Ivan Nevistic;Croacia;;33;31/07/1998;gnk_dinamo_zagreb
Portero;Ivan Filipovic;Croacia;;44;13/11/1994;gnk_dinamo_zagreb
Portero;Antonio Rajic;Croacia;;88;04/03/2007;gnk_dinamo_zagreb
Portero;Danijel Zagorac;Croacia;;1;07/02/1987;gnk_dinamo_zagreb
Defensa central;Scott McKenna;Escocia;;26;12/11/1996;gnk_dinamo_zagreb
Defensa central;Raúl Torrente;España;;16;11/09/2001;gnk_dinamo_zagreb
Defensa central;Niko Galesic;Croacia;Alemania;15;26/03/2001;gnk_dinamo_zagreb
Defensa central;Sergi Domínguez;España;;36;01/04/2005;gnk_dinamo_zagreb
Defensa central;Kévin Théophile-Catherine;Martinica;Francia;28;28/10/1989;gnk_dinamo_zagreb
Defensa central;Dino Peric;Croacia;;55;12/07/1994;gnk_dinamo_zagreb
Defensa central;Matija Ruskovacki;Croacia;;-;24/05/2005;gnk_dinamo_zagreb
Lateral izquierdo;Matteo Pérez Vinlöf;Suecia;Perú;22;18/12/2005;gnk_dinamo_zagreb
Lateral izquierdo;Bruno Goda;Croacia;;3;17/04/1998;gnk_dinamo_zagreb
Lateral derecho;Ronaël Pierre-Gabriel;Francia;Martinica;18;13/06/1998;gnk_dinamo_zagreb
Lateral derecho;Moris Valincic;Croacia;;25;17/11/2002;gnk_dinamo_zagreb
Lateral derecho;Noa Mikic;Croacia;;35;27/01/2007;gnk_dinamo_zagreb
Lateral derecho;Paul Tabinas;Filipinas;;13;05/07/2002;gnk_dinamo_zagreb
Pivote;Ismaël Bennacer;Argelia;Francia;4;01/12/1997;gnk_dinamo_zagreb
Pivote;Marko Soldo;Croacia;Bosnia y Herzegovina;14;22/11/2003;gnk_dinamo_zagreb
Pivote;Josip Misic;Croacia;;27;28/06/1994;gnk_dinamo_zagreb
Mediocentro;Miha Zajc;Eslovenia;;8;01/07/1994;gnk_dinamo_zagreb
Mediocentro ofensivo;Luka Stojkovic;Croacia;;7;28/10/2003;gnk_dinamo_zagreb
Extremo izquierdo;Gabriel Vidovic;Croacia;Alemania;10;01/12/2003;gnk_dinamo_zagreb
Extremo izquierdo;Arbër Hoxha;Albania;Kosovo;11;06/10/1998;gnk_dinamo_zagreb
Extremo izquierdo;Cardoso Varela;Portugal;Angola;23;29/10/2008;gnk_dinamo_zagreb
Extremo derecho;Mateo Lisica;Croacia;;21;09/07/2003;gnk_dinamo_zagreb
Extremo derecho;Fran Topic;Croacia;Bosnia y Herzegovina;30;20/03/2004;gnk_dinamo_zagreb
Extremo derecho;Juan Córdoba;Colombia;;70;11/07/2003;gnk_dinamo_zagreb
Delantero centro;Dion Beljo;Croacia;;9;01/03/2002;gnk_dinamo_zagreb
Delantero centro;Monsef Bakrar;Argelia;;71;13/01/2001;gnk_dinamo_zagreb
Portero;Matheus;Brasil;Portugal;1;29/03/1992;estrella_roja_de_belgrado
Portero;Omri Glazer;Israel;Rumania;18;11/03/1996;estrella_roja_de_belgrado
Portero;Ivan Gutesa;Serbia;;77;04/04/2002;estrella_roja_de_belgrado
Portero;Savo Radanovic;Serbia;Bosnia y Herzegovina;50;28/02/2009;estrella_roja_de_belgrado
Portero;Vuk Draskic;Serbia;;28;11/05/2007;estrella_roja_de_belgrado
Defensa central;Strahinja Erakovic;Serbia;Australia;25;22/01/2001;estrella_roja_de_belgrado
Defensa central;Rodrigão;Brasil;;5;11/09/1995;estrella_roja_de_belgrado
Defensa central;Milos Veljkovic;Serbia;Suiza;13;26/09/1995;estrella_roja_de_belgrado
Defensa central;Franklin Tebo Uchenna;Nigeria;;30;15/01/2000;estrella_roja_de_belgrado
Defensa central;Stefan Gudelj;Serbia;Bosnia y Herzegovina;45;18/05/2006;estrella_roja_de_belgrado
Lateral izquierdo;Nair Tiknizyan;Armenia;Rusia;23;12/05/1999;estrella_roja_de_belgrado
Lateral izquierdo;Adem Avdic;Serbia;;71;24/09/2007;estrella_roja_de_belgrado
Lateral derecho;Young-woo Seol;Corea del Sur;;66;05/12/1998;estrella_roja_de_belgrado
Lateral derecho;Nikola Stankovic;Serbia;;24;24/04/2003;estrella_roja_de_belgrado
Pivote;Tomás Händel;Portugal;Austria;20;27/11/2000;estrella_roja_de_belgrado
Pivote;Rade Krunic;Bosnia y Herzegovina;Serbia;33;07/10/1993;estrella_roja_de_belgrado
Pivote;Mahmudu Bajo;Gambia;;6;15/08/2004;estrella_roja_de_belgrado
Mediocentro;Timi Max Elsnik;Eslovenia;;21;29/04/1998;estrella_roja_de_belgrado
Mediocentro ofensivo;Vasilije Kostov;Serbia;;22;11/05/2008;estrella_roja_de_belgrado
Mediocentro ofensivo;Mirko Ivanic;Montenegro;Serbia;4;13/09/1993;estrella_roja_de_belgrado
Mediocentro ofensivo;Aleksandar Katai;Serbia;;10;06/02/1991;estrella_roja_de_belgrado
Extremo izquierdo;Vladimir Lucic;Serbia;;37;28/06/2002;estrella_roja_de_belgrado
Extremo izquierdo;Nemanja Radonjic;Serbia;;49;15/02/1996;estrella_roja_de_belgrado
Extremo derecho;Douglas Owusu;Ghana;Serbia;35;10/04/2006;estrella_roja_de_belgrado
Extremo derecho;Luka Zaric;Serbia;;40;31/10/2008;estrella_roja_de_belgrado
Delantero centro;Aleksa Damjanovic;Serbia;Austria;19;04/12/2008;estrella_roja_de_belgrado
Delantero centro;Bruno Duarte;Brasil;Italia;17;24/03/1996;estrella_roja_de_belgrado
Delantero centro;Jay Enem;Países Bajos;Nigeria;42;11/03/2003;estrella_roja_de_belgrado
Delantero centro;Marko Arnautovic;Austria;Serbia;89;19/04/1989;estrella_roja_de_belgrado
Portero;Oleksandr Saputin;Ucrania;;1;13/11/2003;zorya_lugansk
Portero;Mykyta Turbayevskyi;Ucrania;;12;12/03/2002;zorya_lugansk
Portero;Valeriy Kosivskyi;Ucrania;;31;04/08/2005;zorya_lugansk
Defensa central;Jordan;Brasil;;55;22/04/1999;zorya_lugansk
Defensa central;Andrija Janjic;Bosnia y Herzegovina;;5;20/05/2002;zorya_lugansk
Defensa central;Gabriel Eskinja;Austria;;4;29/08/2003;zorya_lugansk
Defensa central;Christopher Nwaeze;Nigeria;;25;16/11/2002;zorya_lugansk
Lateral izquierdo;Juninho;Brasil;;10;26/12/1995;zorya_lugansk
Lateral izquierdo;Roman Vantukh;Ucrania;;47;04/07/1998;zorya_lugansk
Lateral derecho;Igor Perduta;Ucrania;;44;15/11/1990;zorya_lugansk
Pivote;Dejan Popara;Bosnia y Herzegovina;;6;10/03/2003;zorya_lugansk
Pivote;Jakov Basic;Croacia;;21;25/11/1996;zorya_lugansk
Pivote;Bogdan Kushnirenko;Ucrania;;77;02/11/1995;zorya_lugansk
Pivote;Navin Malysh;Ucrania;;23;27/07/2003;zorya_lugansk
Mediocentro;Kyrylo Dryshlyuk;Ucrania;;8;16/09/1999;zorya_lugansk
Mediocentro;Roman Salenko;Ucrania;;19;18/05/2005;zorya_lugansk
Mediocentro ofensivo;Nemanja Andjusic;Bosnia y Herzegovina;Serbia;7;17/10/1996;zorya_lugansk
Mediocentro ofensivo;Petar Micin;Serbia;;22;29/09/1998;zorya_lugansk
Mediocentro ofensivo;Sallieu Bah;Sierra Leona;;88;10/09/2006;zorya_lugansk
Mediocentro ofensivo;Ivan Golovkin;Ucrania;;24;24/05/2000;zorya_lugansk
Extremo izquierdo;Domagoj Jelavic;Croacia;;27;27/09/2001;zorya_lugansk
Extremo izquierdo;Vladyslav Vakula;Ucrania;;99;29/04/1999;zorya_lugansk
Extremo derecho;Artem Slesar;Ucrania;;9;12/12/2004;zorya_lugansk
Delantero centro;Igor Gorbach;Ucrania;;11;27/05/2004;zorya_lugansk
Delantero centro;Pylyp Budkivskyi;Ucrania;;28;10/03/1992;zorya_lugansk
Delantero centro;Reynaldiño Verley;Panamá;;70;19/09/2002;zorya_lugansk
Delantero centro;Fedir Zadorozhnyi;Ucrania;;17;16/11/2006;zorya_lugansk
Portero;Dmytro Riznyk;Ucrania;;31;30/01/1999;shakhtar_donetsk
Portero;Kiril Fesyun;Ucrania;;23;07/08/2002;shakhtar_donetsk
Portero;Denys Tvardovskyi;Ucrania;;48;13/06/2003;shakhtar_donetsk
Defensa central;Mykola Matvienko;Ucrania;;22;02/05/1996;shakhtar_donetsk
Defensa central;Valeriy Bondar;Ucrania;;5;27/02/1999;shakhtar_donetsk
Defensa central;Marlon;Brasil;;4;07/09/1995;shakhtar_donetsk
Defensa central;Alaa Ghram;Túnez;;18;24/07/2001;shakhtar_donetsk
Defensa central;Diego Arroyo;Bolivia;;3;29/04/2005;shakhtar_donetsk
Defensa central;Danylo Udod;Ucrania;;46;09/03/2004;shakhtar_donetsk
Defensa central;Roman Savchenko;Ucrania;;-;17/02/2004;shakhtar_donetsk
Lateral izquierdo;Pedro Henrique;Brasil;;13;11/07/2002;shakhtar_donetsk
Lateral izquierdo;Irakli Azarovi;Georgia;;16;21/02/2002;shakhtar_donetsk
Lateral izquierdo;Viktor Korniyenko;Ucrania;;99;14/02/1999;shakhtar_donetsk
Lateral derecho;Vinícius Tobias;Brasil;España;17;23/02/2004;shakhtar_donetsk
Lateral derecho;Yukhym Konoplya;Ucrania;;26;26/08/1999;shakhtar_donetsk
Mediocentro;Marlon Gomes;Brasil;;6;14/12/2003;shakhtar_donetsk
Mediocentro;Dmytro Kryskiv;Ucrania;;8;06/10/2000;shakhtar_donetsk
Mediocentro;Yegor Nazaryna;Ucrania;;29;10/07/1997;shakhtar_donetsk
Mediocentro;Viktor Tsukanov;Ucrania;;24;04/02/2006;shakhtar_donetsk
Mediocentro;Kyrylo Sigeev;Ucrania;;-;16/05/2004;shakhtar_donetsk
Mediocentro ofensivo;Isaque;Brasil;;14;24/02/2007;shakhtar_donetsk
Mediocentro ofensivo;Artem Bondarenko;Ucrania;;21;21/08/2000;shakhtar_donetsk
Mediocentro ofensivo;Oleg Ocheretko;Ucrania;;27;25/05/2003;shakhtar_donetsk
Extremo izquierdo;Newerton;Brasil;;11;03/06/2005;shakhtar_donetsk
Extremo izquierdo;Eguinaldo;Brasil;;7;09/08/2004;shakhtar_donetsk
Extremo izquierdo;Ivan Petryak;Ucrania;;34;13/03/1994;shakhtar_donetsk
Extremo derecho;Pedrinho;Brasil;;10;13/04/1998;shakhtar_donetsk
Extremo derecho;Alisson;Brasil;;30;21/09/2005;shakhtar_donetsk
Extremo derecho;Lucas Ferreira;Brasil;;37;28/04/2006;shakhtar_donetsk
Extremo derecho;Prosper Obah;Nigeria;;68;24/11/2003;shakhtar_donetsk
Extremo derecho;Maryan Shved;Ucrania;;9;16/07/1997;shakhtar_donetsk
Delantero centro;Kauã Elias;Brasil;;19;28/03/2006;shakhtar_donetsk
Delantero centro;Luca Meirelles;Brasil;;49;15/03/2007;shakhtar_donetsk
Delantero centro;Lassina Traoré;Burkina Faso;;2;12/01/2001;shakhtar_donetsk
Portero;Ruslan Neshcheret;Ucrania;;35;22/01/2002;fc_dynamo_kyiv
Portero;Valentyn Morgun;Ucrania;;51;10/08/2001;fc_dynamo_kyiv
Portero;Denys Ignatenko;Ucrania;;74;11/01/2003;fc_dynamo_kyiv
Defensa central;Taras Mykhavko;Ucrania;;32;30/05/2005;fc_dynamo_kyiv
Defensa central;Denys Popov;Ucrania;;4;17/02/1999;fc_dynamo_kyiv
Defensa central;Kristian Bilovar;Ucrania;Hungría;40;05/02/2001;fc_dynamo_kyiv
Defensa central;Aliou Thiaré;Senegal;;66;20/12/2003;fc_dynamo_kyiv
Defensa central;Vladyslav Zakharchenko;Ucrania;;34;16/06/2006;fc_dynamo_kyiv
Lateral izquierdo;Kostyantyn Vivcharenko;Ucrania;Bulgaria;2;10/06/2002;fc_dynamo_kyiv
Lateral izquierdo;Vladyslav Dubinchak;Ucrania;;44;01/07/1998;fc_dynamo_kyiv
Lateral derecho;Oleksandr Tymchyk;Ucrania;;18;20/01/1997;fc_dynamo_kyiv
Lateral derecho;Oleksandr Karavaev;Ucrania;;20;02/06/1992;fc_dynamo_kyiv
Lateral derecho;Maksym Korobov;Ucrania;;13;06/03/2006;fc_dynamo_kyiv
Pivote;Volodymyr Brazhko;Ucrania;;6;23/01/2002;fc_dynamo_kyiv
Pivote;Mykola Mykhaylenko;Ucrania;;91;22/05/2001;fc_dynamo_kyiv
Mediocentro;Mykola Shaparenko;Ucrania;;10;04/10/1998;fc_dynamo_kyiv
Mediocentro;Oleksandr Pikhalyonok;Ucrania;;8;07/05/1997;fc_dynamo_kyiv
Mediocentro;Oleksandr Yatsyk;Ucrania;;5;03/01/2003;fc_dynamo_kyiv
Mediocentro ofensivo;Vitaliy Buyalskyi;Ucrania;;29;06/01/1993;fc_dynamo_kyiv
Extremo izquierdo;Vladyslav Kabaev;Ucrania;;22;01/09/1995;fc_dynamo_kyiv
Extremo izquierdo;Bogdan Redushko;Ucrania;;70;07/01/2007;fc_dynamo_kyiv
Extremo izquierdo;Shola Ogundana;Nigeria;;16;22/02/2005;fc_dynamo_kyiv
Extremo derecho;Nazar Voloshyn;Ucrania;;9;17/06/2003;fc_dynamo_kyiv
Extremo derecho;Andriy Yarmolenko;Ucrania;;7;23/10/1989;fc_dynamo_kyiv
Delantero centro;Matviy Ponomarenko;Ucrania;;11;11/01/2006;fc_dynamo_kyiv
Delantero centro;Eduardo Guerrero;Panamá;;39;21/02/2000;fc_dynamo_kyiv
Delantero centro;Vladislav Blănuță;Rumania;Moldavia;77;12/01/2002;fc_dynamo_kyiv
Portero;Dénes Dibusz;Hungría;;90;16/11/1990;ferencvaros_tc
Portero;Ádám Varga;Hungría;;1;12/02/1999;ferencvaros_tc
Portero;Dániel Radnóti;Hungría;;63;01/10/2006;ferencvaros_tc
Portero;Dávid Gróf;Hungría;;99;17/04/1989;ferencvaros_tc
Portero;Gergő Szécsi;Hungría;;29;07/02/1989;ferencvaros_tc
Defensa central;Ibrahim Cissé;Francia;Senegal;27;02/05/1996;ferencvaros_tc
Defensa central;Stefan Gartenmann;Suiza;Dinamarca;3;02/02/1997;ferencvaros_tc
Defensa central;Toon Raemaekers;Bélgica;;28;09/09/2000;ferencvaros_tc
Defensa central;Mariano Gómez;Argentina;España;4;05/02/1999;ferencvaros_tc
Defensa central;Gábor Szalai;Hungría;;22;09/06/2000;ferencvaros_tc
Defensa central;Ismaïl Aaneba;Francia;Marruecos;44;29/05/1999;ferencvaros_tc
Defensa central;Csongor Lakatos;Hungría;;71;29/03/2006;ferencvaros_tc
Lateral izquierdo;Barnabás Nagy;Hungría;;77;05/09/2000;ferencvaros_tc
Lateral derecho;Cebrail Makreckis;Letonia;Alemania;25;10/05/2000;ferencvaros_tc
Lateral derecho;Attila Osváth;Hungría;;14;10/12/1995;ferencvaros_tc
Lateral derecho;Endre Botka;Hungría;;21;25/08/1994;ferencvaros_tc
Pivote;Habib Maïga;Costa de Marfil;;80;01/01/1996;ferencvaros_tc
Pivote;Bence Ötvös;Hungría;;23;13/03/1998;ferencvaros_tc
Pivote;Júlio Romão;Brasil;;66;29/03/1998;ferencvaros_tc
Mediocentro;Mohammed Abu Fani;Israel;;15;27/04/1998;ferencvaros_tc
Mediocentro;Naby Keïta;Guinea;;5;10/02/1995;ferencvaros_tc
Mediocentro;Philippe Rommens;Bélgica;;88;20/08/1997;ferencvaros_tc
Mediocentro;Ádám Madarász;Hungría;;72;16/02/2007;ferencvaros_tc
Interior derecho;Cadu;Brasil;;20;08/08/1997;ferencvaros_tc
Interior izquierdo;Callum O'Dowda;Irlanda;Inglaterra;47;23/04/1995;ferencvaros_tc
Mediocentro ofensivo;Gabi Kanichowsky;Israel;;36;24/08/1997;ferencvaros_tc
Mediocentro ofensivo;Kristoffer Zachariassen;Noruega;;16;27/01/1994;ferencvaros_tc
Mediocentro ofensivo;Krisztián Lisztes;Hungría;;76;06/05/2005;ferencvaros_tc
Mediocentro ofensivo;Marius Corbu;Rumania;Hungría;17;07/05/2002;ferencvaros_tc
Extremo izquierdo;Elton Acolatse;Países Bajos;Ghana;7;25/07/1995;ferencvaros_tc
Extremo derecho;Bamidele Yusuf;Nigeria;;11;22/02/2001;ferencvaros_tc
Extremo derecho;Jonathan Levi;Suecia;Italia;10;23/01/1996;ferencvaros_tc
Delantero centro;Franko Kovacevic;Croacia;;19;08/08/1999;ferencvaros_tc
Delantero centro;Zsombor Gruber;Hungría;;30;07/09/2004;ferencvaros_tc
Delantero centro;Lenny Joseph;Francia;Haití;75;12/10/2000;ferencvaros_tc
Delantero centro;Aleksandar Pesic;Serbia;;8;21/05/1992;ferencvaros_tc
Delantero centro;Fortune Bassey;Nigeria;;40;06/10/1998;ferencvaros_tc
Delantero centro;Benjámin Gólik;Hungría;;62;19/01/2008;ferencvaros_tc
Portero;Ștefan Târnovanu;Rumania;;32;09/05/2000;fcsb
Portero;Lukas Zima;República Checa;;38;09/01/1994;fcsb
Portero;Matei Popa;Rumania;;13;29/04/2007;fcsb
Portero;Mihai Udrea;Rumania;;34;20/07/2001;fcsb
Defensa central;Siyabonga Ngezana;Sudáfrica;;30;15/07/1997;fcsb
Defensa central;Joyskim Dawa;Camerún;Francia;5;09/04/1996;fcsb
Defensa central;André Duarte;Portugal;;3;12/09/1997;fcsb
Defensa central;Mihai Popescu;Rumania;;17;07/05/1993;fcsb
Defensa central;Daniel Graovac;Bosnia y Herzegovina;Croacia;4;08/08/1993;fcsb
Defensa central;Andrei Dăncuș;Rumania;;6;20/01/2009;fcsb
Lateral izquierdo;Risto Radunovic;Montenegro;;33;04/05/1992;fcsb
Lateral izquierdo;David Kiki;Benín;Francia;12;25/11/1993;fcsb
Lateral derecho;Alexandru Pantea;Rumania;;28;11/09/2003;fcsb
Lateral derecho;Ionuț Cercel;Rumania;;23;14/11/2006;fcsb
Lateral derecho;Valentin Crețu;Rumania;;2;02/01/1989;fcsb
Pivote;Ofri Arad;Israel;Alemania;15;11/09/1998;fcsb
Pivote;Baba Alhassan;Uganda;Ghana;42;03/01/2000;fcsb
Pivote;João Paulo;Cabo Verde;;18;26/05/1998;fcsb
Pivote;Vlad Chiricheș;Rumania;;21;14/11/1989;fcsb
Mediocentro;Mihai Lixandru;Rumania;;16;05/06/2001;fcsb
Mediocentro;Juri Cisotti;Italia;;31;05/05/1993;fcsb
Interior izquierdo;Mihai Toma;Rumania;;22;17/02/2007;fcsb
Mediocentro ofensivo;Darius Olaru;Rumania;;27;03/03/1998;fcsb
Mediocentro ofensivo;Florin Tănase;Rumania;;10;30/12/1994;fcsb
Extremo izquierdo;Octavian Popescu;Rumania;;37;27/12/2002;fcsb
Extremo derecho;David Miculescu;Rumania;;11;02/05/2001;fcsb
Extremo derecho;David Popa;Rumania;;98;13/03/2007;fcsb
Delantero centro;Daniel Bîrligea;Rumania;;9;19/04/2000;fcsb
Delantero centro;Mamadou Thiam;Senegal;Francia;93;20/03/1995;fcsb
Delantero centro;Alexandru Stoian;Rumania;;90;15/12/2007;fcsb
Portero;Dominik Takac;Eslovaquia;;71;12/01/1999;slovan_bratislava
Portero;Martin Trnovsky;Eslovaquia;;31;07/06/2000;slovan_bratislava
Portero;Matus Macik;Eslovaquia;;44;19/05/1993;slovan_bratislava
Defensa central;Svetozar Markovic;Serbia;Bosnia y Herzegovina;15;23/03/2000;slovan_bratislava
Defensa central;Kenan Bajric;Eslovenia;;12;20/12/1994;slovan_bratislava
Defensa central;Kevin Wimmer;Austria;;6;15/11/1992;slovan_bratislava
Defensa central;Sidoine Fogning;Camerún;;19;14/11/2001;slovan_bratislava
Defensa central;Guram Kashia;Georgia;;4;04/07/1987;slovan_bratislava
Lateral izquierdo;Sandro Cruz;Angola;Portugal;57;12/05/2001;slovan_bratislava
Lateral izquierdo;Sharani Zuberu;Togo;Ghana;23;07/01/2000;slovan_bratislava
Lateral derecho;César Blackman;Panamá;;28;02/04/1998;slovan_bratislava
Pivote;Peter Pokorný;Eslovaquia;;3;08/08/2001;slovan_bratislava
Mediocentro;Rahim Ibrahim;Ghana;;5;10/06/2001;slovan_bratislava
Mediocentro;Danylo Ignatenko;Ucrania;;77;13/03/1997;slovan_bratislava
Mediocentro;Daiki Matsuoka;Japón;;41;01/06/2001;slovan_bratislava
Mediocentro;Maxim Mateas;Eslovaquia;;16;12/05/2008;slovan_bratislava
Mediocentro ofensivo;Niko Jankovic;Croacia;;10;25/08/2001;slovan_bratislava
Mediocentro ofensivo;Artur Gajdos;Eslovaquia;;8;20/01/2004;slovan_bratislava
Extremo izquierdo;Nino Marcelli;Eslovaquia;;18;29/05/2005;slovan_bratislava
Extremo izquierdo;Alasana Yirajang;Gambia;;14;12/11/2004;slovan_bratislava
Extremo izquierdo;Robert Mak;Eslovaquia;;21;08/03/1991;slovan_bratislava
Extremo izquierdo;Vladimír Weiss;Eslovaquia;;7;30/11/1989;slovan_bratislava
Extremo derecho;Tigran Barseghyan;Armenia;;11;22/09/1993;slovan_bratislava
Delantero centro;Mykola Kukharevych;Ucrania;;9;01/07/2001;slovan_bratislava
Delantero centro;Andraz Sporar;Eslovenia;;99;27/02/1994;slovan_bratislava
Delantero centro;Adam Griger;Eslovaquia;;30;16/03/2004;slovan_bratislava
Portero;Hendrik Bonmann;Alemania;;39;22/01/1994;ludogorets_razgrad
Portero;Sergio Padt;Países Bajos;Italia;1;06/06/1990;ludogorets_razgrad
Defensa central;Edvin Kurtulus;Suecia;Kosovo;15;05/03/2000;ludogorets_razgrad
Defensa central;Olivier Verdon;Benín;Francia;24;05/10/1995;ludogorets_razgrad
Defensa central;Dinis Almeida;Portugal;;4;28/06/1995;ludogorets_razgrad
Defensa central;Idan Nachmias;Israel;Portugal;55;17/03/1997;ludogorets_razgrad
Lateral izquierdo;Anton Nedyalkov;Bulgaria;;3;30/04/1993;ludogorets_razgrad
Lateral izquierdo;Vinícius Nogueira;Brasil;;27;11/12/2001;ludogorets_razgrad
Lateral derecho;Son;España;;17;30/03/1994;ludogorets_razgrad
Lateral derecho;Joel Andersson;Suecia;;2;11/11/1996;ludogorets_razgrad
Pivote;Pedro Naressi;Brasil;;30;10/01/1998;ludogorets_razgrad
Pivote;Ivan Yordanov;Bulgaria;;82;07/11/2000;ludogorets_razgrad
Mediocentro;Ivaylo Chochev;Bulgaria;;18;18/02/1993;ludogorets_razgrad
Mediocentro;Deroy Duarte;Cabo Verde;Países Bajos;23;04/07/1999;ludogorets_razgrad
Mediocentro;Filip Kaloc;República Checa;;26;27/02/2000;ludogorets_razgrad
Mediocentro ofensivo;Petar Stanic;Serbia;Croacia;14;14/08/2001;ludogorets_razgrad
Mediocentro ofensivo;Aguibou Camara;Guinea;;20;20/05/2001;ludogorets_razgrad
Extremo izquierdo;Caio Vidal;Brasil;Bulgaria;11;04/11/2000;ludogorets_razgrad
Extremo derecho;Erick Marcus;Brasil;;77;01/03/2004;ludogorets_razgrad
Extremo derecho;Bernard Tekpetey;Ghana;Bulgaria;37;03/09/1997;ludogorets_razgrad
Extremo derecho;Stanislav Ivanov;Bulgaria;;99;16/04/1999;ludogorets_razgrad
Delantero centro;Rwan Cruz;Brasil;Bulgaria;12;20/05/2001;ludogorets_razgrad
Delantero centro;Kwadwo Duah;Suiza;Ghana;9;24/02/1997;ludogorets_razgrad
Delantero centro;Yves Erick Bile;Costa de Marfil;Bélgica;29;24/12/2004;ludogorets_razgrad
Delantero centro;Alberto Salido;España;;7;19/01/2000;ludogorets_razgrad
Delantero centro;Matheus Machado;Brasil;;10;13/03/2003;ludogorets_razgrad
Portero;Mateusz Kochalski;Polonia;;99;25/07/2000;qarabag_fk
Portero;Shahrudin Mahammadaliyev;Azerbaiyán;Rusia;1;12/06/1994;qarabag_fk
Portero;Fabijan Buntic;Croacia;Alemania;97;24/02/1997;qarabag_fk
Portero;Amin Ramazanov;Azerbaiyán;Rusia;89;20/01/2003;qarabag_fk
Defensa central;Bahlul Mustafazada;Azerbaiyán;;13;27/02/1997;qarabag_fk
Defensa central;Samy Mmaee;Marruecos;Bélgica;3;08/09/1996;qarabag_fk
Defensa central;Kevin Medina;Colombia;;81;09/03/1993;qarabag_fk
