pos;name;pais1;pais2;num;edad;team_name
Delantero centro;Yussuf Poulsen;Dinamarca;Tanzania;15;15/06/1994;hamburger_sv
Portero;Finn Dahmen;Alemania;Inglaterra;1;27/03/1998;fc_augsburg
Portero;Nediljko Labrovic;Croacia;;22;10/10/1999;fc_augsburg
Portero;Daniel Klein;Alemania;;25;13/03/2001;fc_augsburg
Defensa central;Chrislain Matsima;Francia;Congo;5;15/05/2002;fc_augsburg
Defensa central;Noahkai Banks;Estados Unidos;Alemania;40;01/12/2006;fc_augsburg
Defensa central;Keven Schlotterbeck;Alemania;;31;28/04/1997;fc_augsburg
Defensa central;Cédric Zesiger;Suiza;;16;24/06/1998;fc_augsburg
Defensa central;Arthur Chaves;Brasil;;34;29/01/2001;fc_augsburg
Defensa central;Jeffrey Gouweleeuw;Países Bajos;;6;10/07/1991;fc_augsburg
Defensa central;Felix Meiser;Alemania;;41;16/01/2007;fc_augsburg
Lateral izquierdo;Dimitrios Giannoulis;Grecia;;13;17/10/1995;fc_augsburg
Lateral izquierdo;Mads Pedersen;Dinamarca;;3;01/09/1996;fc_augsburg
Lateral izquierdo;Oliver Sorg;Austria;;43;31/07/2007;fc_augsburg
Lateral derecho;Marius Wolf;Alemania;;27;27/05/1995;fc_augsburg
Pivote;Kristijan Jakic;Croacia;;17;14/05/1997;fc_augsburg
Pivote;Robin Fellhauer;Alemania;;19;21/01/1998;fc_augsburg
Pivote;Yannik Keitel;Alemania;;14;15/02/2000;fc_augsburg
Pivote;Mahmut Kücüksahin;Turquía;Alemania;42;07/04/2004;fc_augsburg
Mediocentro;Han-Noah Massengo;Francia;Congo;4;07/07/2001;fc_augsburg
Mediocentro;Elvis Rexhbecaj;Kosovo;Alemania;8;01/11/1997;fc_augsburg
Interior derecho;Anton Kade;Alemania;;30;17/01/2004;fc_augsburg
Mediocentro ofensivo;Alexis Claude-Maurice;Francia;Guadalupe;20;06/06/1998;fc_augsburg
Mediocentro ofensivo;Mert Kömür;Alemania;Turquía;36;17/07/2005;fc_augsburg
Mediocentro ofensivo;Fabian Rieder;Suiza;;32;16/02/2002;fc_augsburg
Extremo izquierdo;Ismaël Gharbi;Túnez;España;11;10/04/2004;fc_augsburg
Delantero centro;Rodrigo Ribeiro;Portugal;;21;28/04/2005;fc_augsburg
Delantero centro;Uchenna Ogundu;Nigeria;;39;12/05/2006;fc_augsburg
Delantero centro;Michael Gregoritsch;Austria;;38;18/04/1994;fc_augsburg
Delantero centro;Thomas Kastanaras;Alemania;Grecia;24;09/01/2003;fc_augsburg
Portero;Moritz Nicolas;Alemania;;33;21/10/1997;borussia_monchengladbach
Portero;Tiago Pereira Cardoso;Luxemburgo;Portugal;42;07/04/2006;borussia_monchengladbach
Portero;Jan Olschowsky;Alemania;;23;18/11/2001;borussia_monchengladbach
Portero;Tobias Sippel;Alemania;;21;22/03/1988;borussia_monchengladbach
Defensa central;Nico Elvedi;Suiza;;30;30/09/1996;borussia_monchengladbach
Defensa central;Kevin Diks;Indonesia;Países Bajos;4;06/10/1996;borussia_monchengladbach
Defensa central;Kota Takai;Japón;;14;04/09/2004;borussia_monchengladbach
Defensa central;Fabio Chiarodia;Italia;Alemania;2;05/06/2005;borussia_monchengladbach
Defensa central;Marvin Friedrich;Alemania;;5;13/12/1995;borussia_monchengladbach
Lateral izquierdo;Lukas Ullrich;Alemania;;26;16/03/2004;borussia_monchengladbach
Lateral derecho;Joe Scally;Estados Unidos;;29;31/12/2002;borussia_monchengladbach
Pivote;Yannik Engelhardt;Alemania;;6;07/02/2001;borussia_monchengladbach
Pivote;Philipp Sander;Alemania;;16;21/02/1998;borussia_monchengladbach
Pivote;Niklas Swider;Alemania;;39;05/01/2007;borussia_monchengladbach
Mediocentro;Rocco Reitz;Alemania;;27;29/05/2002;borussia_monchengladbach
Mediocentro;Jens Castrop;Corea del Sur;Alemania;17;29/07/2003;borussia_monchengladbach
Mediocentro;Florian Neuhaus;Alemania;;10;16/03/1997;borussia_monchengladbach
Mediocentro ofensivo;Wael Mohya;Alemania;Marruecos;36;31/12/2008;borussia_monchengladbach
Mediocentro ofensivo;Giovanni Reyna;Estados Unidos;Portugal;13;13/11/2002;borussia_monchengladbach
Mediocentro ofensivo;Kevin Stöger;Austria;;7;27/08/1993;borussia_monchengladbach
Extremo izquierdo;Robin Hack;Alemania;;25;27/08/1998;borussia_monchengladbach
Extremo izquierdo;Hugo Bolin;Suecia;;38;24/07/2003;borussia_monchengladbach
Extremo derecho;Franck Honorat;Francia;;9;11/08/1996;borussia_monchengladbach
Extremo derecho;Nathan Ngoumou;Camerún;Francia;19;14/03/2000;borussia_monchengladbach
Delantero centro;Tim Kleindienst;Alemania;;11;31/08/1995;borussia_monchengladbach
Delantero centro;Shuto Machino;Japón;;18;30/09/1999;borussia_monchengladbach
Delantero centro;Haris Tabakovic;Bosnia y Herzegovina;Suiza;15;20/06/1994;borussia_monchengladbach
Delantero centro;Alejo Sarco;Argentina;Italia;8;06/01/2006;borussia_monchengladbach
Portero;Robin Zentner;Alemania;;27;28/10/1994;1_fsv_mainz_05
Portero;Lasse Rieß;Alemania;;1;27/07/2001;1_fsv_mainz_05
Portero;Daniel Batz;Alemania;;33;12/01/1991;1_fsv_mainz_05
Defensa central;Kacper Potulski;Polonia;;48;19/10/2007;1_fsv_mainz_05
Defensa central;Stefan Posch;Austria;;4;14/05/1997;1_fsv_mainz_05
Defensa central;Andreas Hanche-Olsen;Noruega;;25;17/01/1997;1_fsv_mainz_05
Defensa central;Dominik Kohr;Alemania;;31;31/01/1994;1_fsv_mainz_05
Defensa central;Danny da Costa;Alemania;Angola;21;13/07/1993;1_fsv_mainz_05
Defensa central;Maxim Leitsch;Alemania;;5;18/05/1998;1_fsv_mainz_05
Defensa central;Stefan Bell;Alemania;;16;24/08/1991;1_fsv_mainz_05
Defensa central;Maxim Dal;Alemania;Turquía;47;26/01/2006;1_fsv_mainz_05
Lateral izquierdo;Phillipp Mwene;Austria;Kenia;2;29/01/1994;1_fsv_mainz_05
Lateral izquierdo;Kasey Bos;Australia;Países Bajos;18;08/05/2004;1_fsv_mainz_05
Lateral derecho;Anthony Caci;Francia;;19;01/07/1997;1_fsv_mainz_05
Lateral derecho;Silvan Widmer;Suiza;;30;05/03/1993;1_fsv_mainz_05
Pivote;Kaishu Sano;Japón;;6;30/12/2000;1_fsv_mainz_05
Pivote;Lennard Maloney;Estados Unidos;Alemania;15;08/10/1999;1_fsv_mainz_05
Pivote;Sota Kawasaki;Japón;;24;30/07/2001;1_fsv_mainz_05
Pivote;Niklas Tauer;Alemania;;28;17/02/2001;1_fsv_mainz_05
Mediocentro;Nadiem Amiri;Alemania;;10;27/10/1996;1_fsv_mainz_05
Mediocentro;Daniel Gleiber;Alemania;;42;01/02/2005;1_fsv_mainz_05
Interior derecho;Nikolas Veratschnig;Austria;;22;24/01/2003;1_fsv_mainz_05
Mediocentro ofensivo;Paul Nebel;Alemania;Irlanda;8;10/10/2002;1_fsv_mainz_05
Mediocentro ofensivo;Jae-sung Lee;Corea del Sur;;7;10/08/1992;1_fsv_mainz_05
Extremo izquierdo;Sheraldo Becker;Surinam;Países Bajos;23;09/02/1995;1_fsv_mainz_05
Extremo derecho;Silas;RD del Congo;;26;06/10/1998;1_fsv_mainz_05
Mediapunta;Armindo Sieb;Alemania;Mozambique;11;17/02/2003;1_fsv_mainz_05
Delantero centro;Nelson Weiper;Alemania;Albania;44;17/03/2005;1_fsv_mainz_05
Delantero centro;Benedict Hollerbach;Alemania;;17;17/05/2001;1_fsv_mainz_05
Delantero centro;William Bøving;Dinamarca;;14;01/03/2003;1_fsv_mainz_05
Delantero centro;Phillip Tietz;Alemania;;20;09/07/1997;1_fsv_mainz_05
Portero;Marvin Schwäbe;Alemania;;1;25/04/1995;1_fc_koln
Portero;Ron-Robert Zieler;Alemania;;20;12/02/1989;1_fc_koln
Portero;Matthias Köbbing;Alemania;;44;28/05/1997;1_fc_koln
Defensa central;Rav van den Berg;Países Bajos;;33;07/07/2004;1_fc_koln
Defensa central;Jahmai Simpson-Pusey;Inglaterra;;22;04/11/2005;1_fc_koln
Defensa central;Joël Schmied;Suiza;;2;23/09/1998;1_fc_koln
Defensa central;Cenk Özkacar;Turquía;;39;06/10/2000;1_fc_koln
Defensa central;Timo Hübers;Alemania;;4;20/07/1996;1_fc_koln
Defensa central;Dominique Heintz;Alemania;;3;15/08/1993;1_fc_koln
Defensa central;Luca Kilian;Alemania;;15;01/09/1999;1_fc_koln
Lateral izquierdo;Kristoffer Lund;Estados Unidos;Dinamarca;32;14/05/2002;1_fc_koln
Lateral derecho;Sebastian Sebulonsen;Noruega;;28;27/01/2000;1_fc_koln
Pivote;Eric Martel;Alemania;;6;29/04/2002;1_fc_koln
Pivote;Tom Krauß;Alemania;;5;22/06/2001;1_fc_koln
Pivote;Fayssal Harchaoui;Alemania;Marruecos;34;15/01/2006;1_fc_koln
Mediocentro;Ísak Jóhannesson;Islandia;Inglaterra;18;23/03/2003;1_fc_koln
Mediocentro;Denis Huseinbasic;Bosnia y Herzegovina;Alemania;8;03/07/2001;1_fc_koln
Mediocentro;Felipe Chávez;Perú;Alemania;27;10/04/2007;1_fc_koln
Interior derecho;Alessio Castro-Montes;Bélgica;España;17;17/05/1997;1_fc_koln
Mediocentro ofensivo;Florian Kainz;Austria;;11;24/10/1992;1_fc_koln
Extremo izquierdo;Said El Mala;Alemania;;13;26/08/2006;1_fc_koln
Extremo izquierdo;Jakub Kamiński;Polonia;;16;05/06/2002;1_fc_koln
Extremo izquierdo;Linton Maina;Alemania;Kenia;37;23/06/1999;1_fc_koln
Extremo izquierdo;Marius Bülter;Alemania;;30;29/03/1993;1_fc_koln
Extremo derecho;Jan Thielmann;Alemania;;29;26/05/2002;1_fc_koln
Extremo derecho;Youssoupha Niang;Alemania;Senegal;38;25/03/2006;1_fc_koln
Delantero centro;Ragnar Ache;Alemania;Ghana;9;28/07/1998;1_fc_koln
Delantero centro;Luca Waldschmidt;Alemania;;7;19/05/1996;1_fc_koln
Delantero centro;Fynn Schenten;Alemania;Francia;40;14/09/2007;1_fc_koln
Delantero centro;Malek El Mala;Alemania;;19;02/04/2005;1_fc_koln
Portero;Frederik Rönnow;Dinamarca;;1;04/08/1992;1_fc_union_berlin
Portero;Matheo Raab;Alemania;;31;18/12/1998;1_fc_union_berlin
Portero;Carl Klaus;Alemania;;25;16/01/1994;1_fc_union_berlin
Defensa central;Leopold Querfeld;Austria;;14;20/12/2003;1_fc_union_berlin
Defensa central;Danilho Doekhi;Países Bajos;Surinam;5;30/06/1998;1_fc_union_berlin
Defensa central;Diogo Leite;Portugal;;4;23/01/1999;1_fc_union_berlin
Defensa central;Stanley Nsoki;Francia;RD del Congo;34;09/04/1999;1_fc_union_berlin
Lateral izquierdo;Tom Rothe;Alemania;;15;29/10/2004;1_fc_union_berlin
Lateral izquierdo;Derrick Köhn;Ghana;Alemania;39;04/02/1999;1_fc_union_berlin
Lateral izquierdo;Andrik Markgraf;Alemania;;3;07/03/2006;1_fc_union_berlin
Lateral derecho;Josip Juranovic;Croacia;;18;16/08/1995;1_fc_union_berlin
Lateral derecho;Christopher Trimmel;Austria;;28;24/02/1987;1_fc_union_berlin
Pivote;Aljoscha Kemlein;Alemania;;6;02/08/2004;1_fc_union_berlin
Pivote;Rani Khedira;Túnez;Alemania;8;27/01/1994;1_fc_union_berlin
Mediocentro;András Schäfer;Hungría;;13;13/04/1999;1_fc_union_berlin
Mediocentro;Janik Haberer;Alemania;;19;02/04/1994;1_fc_union_berlin
Mediocentro;Alex Král;República Checa;;33;19/05/1998;1_fc_union_berlin
Interior izquierdo;Robert Skov;Dinamarca;;24;20/05/1996;1_fc_union_berlin
Mediocentro ofensivo;Woo-yeong Jeong;Corea del Sur;;11;20/09/1999;1_fc_union_berlin
Extremo izquierdo;Livan Burcu;Turquía;Alemania;9;28/09/2004;1_fc_union_berlin
Extremo izquierdo;David Preu;Alemania;;17;26/10/2004;1_fc_union_berlin
Delantero centro;Ilyas Ansah;Alemania;Ghana;10;08/11/2004;1_fc_union_berlin
Delantero centro;Andrej Ilic;Serbia;;23;03/04/2000;1_fc_union_berlin
Delantero centro;Oliver Burke;Escocia;;7;07/04/1997;1_fc_union_berlin
Delantero centro;Tim Skarke;Alemania;;21;07/09/1996;1_fc_union_berlin
Delantero centro;Dmytro Bogdanov;Ucrania;;30;06/03/2007;1_fc_union_berlin
Portero;Nikola Vasilj;Bosnia y Herzegovina;Croacia;22;02/12/1995;fc_st_pauli
Portero;Ben Voll;Alemania;;1;09/12/2000;fc_st_pauli
Portero;Simon Spari;Austria;;30;16/06/2002;fc_st_pauli
Portero;Emil Gazdov;Canadá;Bulgaria;47;11/09/2003;fc_st_pauli
Defensa central;Eric Smith;Suecia;;8;08/01/1997;fc_st_pauli
Defensa central;David Nemeth;Austria;;4;18/03/2001;fc_st_pauli
Defensa central;Tomoya Ando;Japón;;15;10/01/1999;fc_st_pauli
Defensa central;Hauke Wahl;Alemania;;5;15/04/1994;fc_st_pauli
Defensa central;Adam Dzwigala;Polonia;;25;25/09/1995;fc_st_pauli
Defensa central;Karol Mets;Estonia;;3;16/05/1993;fc_st_pauli
Defensa central;Jannik Robatsch;Austria;;34;28/12/2004;fc_st_pauli
Lateral izquierdo;Louis Oppie;Alemania;;23;17/05/2002;fc_st_pauli
Lateral izquierdo;Lars Ritzka;Alemania;;21;07/05/1998;fc_st_pauli
Lateral derecho;Arkadiusz Pyrka;Polonia;;11;20/09/2002;fc_st_pauli
Lateral derecho;Manolis Saliakas;Grecia;;2;12/09/1996;fc_st_pauli
Lateral derecho;Fin Stevens;Gales;Inglaterra;14;10/04/2003;fc_st_pauli
Pivote;James Sands;Estados Unidos;;6;06/07/2000;fc_st_pauli
Pivote;Marwin Schmitz;Alemania;;42;07/01/2007;fc_st_pauli
Mediocentro;Joel Chima Fujita;Japón;Nigeria;16;16/02/2002;fc_st_pauli
Mediocentro;Mathias Rasmussen;Noruega;;20;25/11/1997;fc_st_pauli
Mediocentro;Connor Metcalfe;Australia;;24;05/11/1999;fc_st_pauli
Mediocentro;Jackson Irvine;Australia;Escocia;7;07/03/1993;fc_st_pauli
Mediocentro;Nick Schmidt;Japón;Alemania;44;12/09/2007;fc_st_pauli
Mediocentro ofensivo;Danel Sinani;Luxemburgo;Serbia;10;05/04/1997;fc_st_pauli
Extremo izquierdo;Mathias Pereira Lage;Portugal;Francia;28;30/11/1996;fc_st_pauli
Delantero centro;Andréas Hountondji;Benín;Francia;27;11/07/2002;fc_st_pauli
Delantero centro;Martijn Kaars;Países Bajos;;19;05/03/1999;fc_st_pauli
Delantero centro;Taichi Hara;Japón;;18;05/05/1999;fc_st_pauli
Delantero centro;Ricky-Jade Jones;Inglaterra;;26;08/11/2002;fc_st_pauli
Delantero centro;Abdoulie Ceesay;Gambia;;9;05/01/2004;fc_st_pauli
Portero;Diant Ramaj;Alemania;Kosovo;41;19/09/2001;1_fc_heidenheim_1846
Portero;Frank Feller;Alemania;;40;07/01/2004;1_fc_heidenheim_1846
Portero;Paul Tschernuth;Austria;;34;20/01/2002;1_fc_heidenheim_1846
Defensa central;Tim Siersleben;Alemania;;4;09/03/2000;1_fc_heidenheim_1846
Defensa central;Patrick Mainka;Alemania;;6;06/11/1994;1_fc_heidenheim_1846
Defensa central;Benedikt Gimber;Alemania;;5;19/02/1997;1_fc_heidenheim_1846
Defensa central;Adam Kölle;Alemania;;28;28/04/2006;1_fc_heidenheim_1846
Lateral izquierdo;Hennes Behrens;Alemania;;26;19/01/2005;1_fc_heidenheim_1846
Lateral izquierdo;Jonas Föhrenbach;Alemania;;19;26/01/1996;1_fc_heidenheim_1846
Lateral izquierdo;Leart Paçarada;Kosovo;Alemania;32;08/10/1994;1_fc_heidenheim_1846
Lateral derecho;Leonidas Stergiou;Suiza;Grecia;25;03/03/2002;1_fc_heidenheim_1846
Lateral derecho;Omar Traoré;Alemania;Togo;23;04/02/1998;1_fc_heidenheim_1846
Lateral derecho;Marnon Busch;Alemania;;2;08/12/1994;1_fc_heidenheim_1846
Pivote;Niklas Dorsch;Alemania;;30;15/01/1998;1_fc_heidenheim_1846
Pivote;Julian Niehues;Alemania;;16;17/04/2001;1_fc_heidenheim_1846
Mediocentro;Jan Schöppner;Alemania;;3;12/06/1999;1_fc_heidenheim_1846
Mediocentro;Luca Kerber;Alemania;;20;10/03/2002;1_fc_heidenheim_1846
Mediocentro;Nick Rothweiler;Alemania;;33;16/06/2006;1_fc_heidenheim_1846
Mediocentro ofensivo;Arijon Ibrahimovic;Alemania;Kosovo;22;11/12/2005;1_fc_heidenheim_1846
Mediocentro ofensivo;Adrian Beck;Alemania;;21;09/06/1997;1_fc_heidenheim_1846
Extremo izquierdo;Mathias Honsak;Austria;;17;20/12/1996;1_fc_heidenheim_1846
Extremo izquierdo;Yannik Wagner;Alemania;;38;09/05/2007;1_fc_heidenheim_1846
Extremo derecho;Eren Dinkçi;Turquía;Alemania;8;13/12/2001;1_fc_heidenheim_1846
Extremo derecho;Christian Conteh;Alemania;;10;27/08/1999;1_fc_heidenheim_1846
Extremo derecho;Sirlord Conteh;Alemania;Ghana;31;09/07/1996;1_fc_heidenheim_1846
Delantero centro;Marvin Pieringer;Alemania;;18;04/10/1999;1_fc_heidenheim_1846
Delantero centro;Mikkel Kaufmann;Dinamarca;;29;03/01/2001;1_fc_heidenheim_1846
Delantero centro;Budu Zivzivadze;Georgia;;11;10/03/1994;1_fc_heidenheim_1846
Delantero centro;Stefan Schimmer;Alemania;;9;28/04/1994;1_fc_heidenheim_1846
