pos;name;pais1;pais2;num;edad;team_name
Extremo izquierdo;Miguel Puche;España;;11;30/04/2001;fc_arouca
Extremo derecho;Alfonso Trezza;Uruguay;Italia;19;22/06/1999;fc_arouca
Delantero centro;Fally Mayulu;Francia;RD del Congo;9;15/07/2002;fc_arouca
Delantero centro;Dylan Nandín;Uruguay;;23;28/02/2002;fc_arouca
Delantero centro;Iván Barbero;España;;17;17/08/1998;fc_arouca
Portero;Patrick Sequeira;Costa Rica;España;1;01/03/1999;casa_pia_ac
Portero;Ivan Mandić;Croacia;;95;10/03/2003;casa_pia_ac
Portero;Rodrigo Moura;Brasil;;-;25/01/1996;casa_pia_ac
Portero;Ricardo Batista;Angola;Portugal;33;19/11/1986;casa_pia_ac
Defensa central;Kaique Rocha;Brasil;;27;28/02/2001;casa_pia_ac
Defensa central;João Goulart;Portugal;;4;27/01/2000;casa_pia_ac
Defensa central;David Sousa;Brasil;;43;04/07/2001;casa_pia_ac
Defensa central;Kaly;Angola;;3;27/11/2003;casa_pia_ac
Defensa central;José Fonte;Portugal;;6;22/12/1983;casa_pia_ac
Lateral izquierdo;Abdu Conté;Portugal;Guinea-Bissau;5;24/03/1998;casa_pia_ac
Lateral izquierdo;Pedro Rosas;Portugal;;75;28/11/2000;casa_pia_ac
Lateral derecho;Gaizka Larrazabal;España;;72;17/12/1997;casa_pia_ac
Lateral derecho;André Geraldes;Portugal;;18;02/05/1991;casa_pia_ac
Pivote;Seba Pérez;Colombia;;42;29/03/1993;casa_pia_ac
Pivote;Rafael Brito;Portugal;;8;19/01/2002;casa_pia_ac
Pivote;Iyad Mohamed;Comoras;Francia;24;05/03/2001;casa_pia_ac
Mediocentro;Lawrence Ofori;Ghana;;80;28/06/1998;casa_pia_ac
Interior derecho;Kevin Prieto;Uruguay;;19;27/06/2003;casa_pia_ac
Extremo izquierdo;Tiago Morais;Portugal;;21;03/09/2003;casa_pia_ac
Extremo izquierdo;João Marques;Portugal;;11;13/02/2002;casa_pia_ac
Extremo izquierdo;Kelian Nsona;Francia;RD del Congo;7;11/05/2002;casa_pia_ac
Extremo derecho;Jérémy Livolant;Francia;;29;09/01/1998;casa_pia_ac
Extremo derecho;Xander Severina;Curazao;Países Bajos;17;12/04/2001;casa_pia_ac
Extremo derecho;Korede Osundina;Estados Unidos;Nigeria;13;13/02/2004;casa_pia_ac
Extremo derecho;Kiki;Portugal;;-;14/02/1998;casa_pia_ac
Delantero centro;Dailon Livramento;Cabo Verde;Países Bajos;10;04/05/2001;casa_pia_ac
Delantero centro;Cassiano;Brasil;;90;16/06/1989;casa_pia_ac
Delantero centro;Clau Mendes;Guinea-Bissau;España;99;08/12/2000;casa_pia_ac
Portero;Bernardo;Brasil;Italia;31;23/07/2002;cd_tondela
Portero;Lucas Cañizares;España;;30;10/05/2002;cd_tondela
Portero;Gabriel Souza;Brasil;;1;01/01/1997;cd_tondela
Defensa central;Brayan Medina;Colombia;;20;04/03/2002;cd_tondela
Defensa central;Christian Marques;Portugal;Suiza;4;15/01/2003;cd_tondela
Defensa central;João Silva;Portugal;;44;14/01/1999;cd_tondela
Defensa central;João Afonso;Portugal;;5;28/05/1990;cd_tondela
Lateral izquierdo;Nor Maviram;Nigeria;;60;04/04/2001;cd_tondela
Lateral izquierdo;Rémy Vita;Comoras;Francia;21;01/04/2001;cd_tondela
Lateral derecho;Tiago Manso;Portugal;;48;13/12/1999;cd_tondela
Lateral derecho;Rodrigo Conceição;Portugal;;27;02/01/2000;cd_tondela
Lateral derecho;Bebeto;Brasil;;2;01/01/1990;cd_tondela
Pivote;Juanse Rodríguez;Ecuador;;32;27/03/2006;cd_tondela
Pivote;Joe Hodge;Irlanda;Inglaterra;10;14/09/2002;cd_tondela
Pivote;Cícero;Brasil;;97;10/05/1997;cd_tondela
Mediocentro;Yaya Sithole;Sudáfrica;;15;03/03/1999;cd_tondela
Mediocentro;Hélder Tavares;Cabo Verde;Portugal;8;26/12/1989;cd_tondela
Mediocentro ofensivo;Hugo Félix;Portugal;;79;03/03/2004;cd_tondela
Mediocentro ofensivo;Xabi Huarte;España;;14;25/02/2001;cd_tondela
Extremo izquierdo;Makan Aïko;Francia;Costa de Marfil;90;07/01/2001;cd_tondela
Extremo izquierdo;Benjamin Kimpioka;Suecia;RD del Congo;23;21/02/2000;cd_tondela
Extremo izquierdo;Moudjatovic;Costa de Marfil;;70;20/05/2002;cd_tondela
Extremo derecho;Maranhão;Brasil;;7;02/03/1999;cd_tondela
Extremo derecho;Rony Lopes;Portugal;Brasil;16;28/12/1995;cd_tondela
Extremo derecho;Arjen van der Heide;Países Bajos;;26;19/11/2001;cd_tondela
Delantero centro;Jordan;Estados Unidos;Francia;29;26/04/1996;cd_tondela
Portero;Kaique Pereira;Brasil;;1;16/04/2003;cd_nacional
Portero;Lucas França;Brasil;;37;19/01/1996;cd_nacional
Portero;Kevyn;Brasil;;50;01/07/2005;cd_nacional
Portero;César Augusto;Brasil;Italia;12;23/08/2003;cd_nacional
Defensa central;Zé Vítor;Brasil;;38;09/02/2001;cd_nacional
Defensa central;Ulisses;Brasil;;4;28/09/1999;cd_nacional
Defensa central;Léo Santos;Brasil;;34;09/12/1998;cd_nacional
Defensa central;Ivanildo Fernandes;Cabo Verde;Portugal;14;26/03/1996;cd_nacional
Defensa central;Chico Gonçalves;Portugal;;33;05/03/2004;cd_nacional
Lateral izquierdo;José Gomes;Portugal;;5;20/07/1996;cd_nacional
Lateral izquierdo;Lenny Vallier;Francia;Martinica;24;24/04/1999;cd_nacional
Lateral derecho;Alan Núñez;Paraguay;;16;01/10/2004;cd_nacional
Lateral derecho;João Aurélio;Portugal;;2;17/08/1988;cd_nacional
Pivote;Matheus Dias;Brasil;;6;09/05/2002;cd_nacional
Mediocentro;Liziero;Brasil;Italia;28;07/02/1998;cd_nacional
Mediocentro;Chiheb Labidi;Túnez;;15;01/06/2001;cd_nacional
Mediocentro;Joel Silva;Portugal;;26;11/02/2003;cd_nacional
Mediocentro;Deivison;Brasil;;88;04/05/2006;cd_nacional
Mediocentro;Jota;Portugal;;20;07/03/1993;cd_nacional
Mediocentro;André Sousa;Portugal;;18;09/07/1990;cd_nacional
Mediocentro ofensivo;Filipe Soares;Portugal;;22;20/05/1999;cd_nacional
Mediocentro ofensivo;Daniel Jr;Brasil;;10;09/05/2002;cd_nacional
Mediocentro ofensivo;Miguel Baeza;España;;8;27/03/2000;cd_nacional
Extremo izquierdo;Paulinho Bóia;Brasil;;11;26/06/1998;cd_nacional
Extremo izquierdo;Witi;Mozambique;Portugal;7;26/08/1996;cd_nacional
Extremo derecho;Gabriel Veron;Brasil;;27;03/09/2002;cd_nacional
Extremo derecho;Pablo Ruan;Brasil;;99;01/02/2003;cd_nacional
Extremo derecho;Watts;Portugal;Brasil;30;14/07/2005;cd_nacional
Delantero centro;Jesús Ramírez;Venezuela;;9;04/05/1998;cd_nacional
Delantero centro;Lucas João;Angola;Portugal;19;04/09/1993;cd_nacional
Portero;Diogo Pinto;Portugal;;1;18/06/2004;cf_estrela_amadora_sad
Portero;Dudu;Alemania;Brasil;13;10/02/1999;cf_estrela_amadora_sad
Portero;David Grilo;Portugal;;22;13/08/1996;cf_estrela_amadora_sad
Portero;Renan Ribeiro;Brasil;;40;23/03/1990;cf_estrela_amadora_sad
Defensa central;Stefan Lekovic;Serbia;;25;09/01/2004;cf_estrela_amadora_sad
Defensa central;Luan Patrick;Brasil;;30;20/01/2002;cf_estrela_amadora_sad
Defensa central;Otávio;Brasil;;83;25/11/2005;cf_estrela_amadora_sad
Defensa central;Bernardo Schappo;Brasil;Luxemburgo;14;22/03/1999;cf_estrela_amadora_sad
Defensa central;Issiar Dramé;Malí;Francia;5;16/02/1999;cf_estrela_amadora_sad
Defensa central;Ni;Portugal;;3;01/03/2003;cf_estrela_amadora_sad
Lateral izquierdo;Bruno Langa;Mozambique;;24;31/10/1997;cf_estrela_amadora_sad
Lateral izquierdo;Yahya Kalley;Gambia;Suecia;2;20/03/2001;cf_estrela_amadora_sad
Lateral derecho;Jefferson Encada;Guinea-Bissau;Portugal;17;17/04/1998;cf_estrela_amadora_sad
Lateral derecho;Max Scholze;Alemania;;21;30/04/2005;cf_estrela_amadora_sad
Pivote;Kevin Höög Jansson;Suecia;;6;29/09/2000;cf_estrela_amadora_sad
Pivote;Eddy Doué;Costa de Marfil;Francia;39;11/12/2005;cf_estrela_amadora_sad
Mediocentro;Paulo Moreira;Portugal;;19;17/02/2000;cf_estrela_amadora_sad
Mediocentro;Robinho;Brasil;;8;07/08/2002;cf_estrela_amadora_sad
Mediocentro;Tom Moustier;Francia;Suecia;28;02/05/2002;cf_estrela_amadora_sad
Mediocentro;Alex Sola;Angola;;63;14/12/2003;cf_estrela_amadora_sad
Extremo izquierdo;Ianis Stoica;Rumania;;10;08/12/2002;cf_estrela_amadora_sad
Extremo izquierdo;Jovane Cabral;Cabo Verde;Portugal;11;14/06/1998;cf_estrela_amadora_sad
Extremo izquierdo;Jorge Meireles;Portugal;;18;04/04/2004;cf_estrela_amadora_sad
Extremo izquierdo;Alisson Souza;Brasil;;80;11/04/2005;cf_estrela_amadora_sad
Extremo derecho;Billal Brahimi;Argelia;Francia;26;14/03/2000;cf_estrela_amadora_sad
Extremo derecho;Abraham Marcus;Nigeria;;99;02/01/2000;cf_estrela_amadora_sad
Delantero centro;Sydney van Hooijdonk;Países Bajos;;20;06/02/2000;cf_estrela_amadora_sad
Delantero centro;Rodrigo Pinho;Brasil;Alemania;9;30/05/1991;cf_estrela_amadora_sad
Delantero centro;Mathew Gbomadu;Nigeria;;17;16/10/2004;cf_estrela_amadora_sad
Delantero centro;Chilohem Onuoha;Alemania;Nigeria;70;07/05/2005;cf_estrela_amadora_sad
Delantero centro;Leandro Antonetti;Puerto Rico;España;77;13/01/2003;cf_estrela_amadora_sad
Portero;Adriel;Brasil;;1;14/01/2001;avs_futebol_sad
Portero;Simão;Brasil;;93;02/07/1993;avs_futebol_sad
Portero;Trigueira;Portugal;;88;04/01/1988;avs_futebol_sad
Defensa central;Cristian Devenish;Colombia;;42;25/01/2001;avs_futebol_sad
Defensa central;Paulo Vitor;Brasil;;3;19/07/2001;avs_futebol_sad
Defensa central;Rúben Semedo;Portugal;Cabo Verde;35;04/04/1994;avs_futebol_sad
Defensa central;Ponck;Cabo Verde;Portugal;26;21/10/1990;avs_futebol_sad
Defensa central;Aderllan Santos;Brasil;Portugal;33;09/04/1989;avs_futebol_sad
Lateral izquierdo;Daniel Rivas;Paraguay;;12;06/12/2001;avs_futebol_sad
Lateral izquierdo;Kiki;Portugal;;24;10/12/1994;avs_futebol_sad
Lateral derecho;Guillem Molina;España;;5;03/05/2000;avs_futebol_sad
Lateral derecho;Mateus Pivô;Brasil;;97;16/12/1997;avs_futebol_sad
Pivote;Roni;Brasil;;70;15/04/1999;avs_futebol_sad
Pivote;Ángel Algobia;España;Portugal;27;23/06/1999;avs_futebol_sad
Pivote;Tiago Hernández;Uruguay;España;19;11/05/2002;avs_futebol_sad
Mediocentro;Pedro Lima;Brasil;;8;27/03/2003;avs_futebol_sad
Mediocentro;Gustavo Mendonça;Portugal;;23;11/03/2003;avs_futebol_sad
Extremo izquierdo;Óscar Perea;Colombia;;14;27/09/2005;avs_futebol_sad
Extremo izquierdo;Tunde Akinsola;Nigeria;;11;10/03/2003;avs_futebol_sad
Extremo izquierdo;Andre Green;Inglaterra;;25;26/07/1998;avs_futebol_sad
Extremo izquierdo;Guilherme Neiva;Brasil;;21;15/03/2001;avs_futebol_sad
Delantero centro;Antoine Baroan;Francia;Costa de Marfil;17;24/06/2000;avs_futebol_sad
Delantero centro;Diego Duarte;Paraguay;;20;08/04/2002;avs_futebol_sad
Delantero centro;Tomané;Portugal;;7;23/10/1992;avs_futebol_sad
Delantero centro;Nenê;Brasil;;18;28/07/1983;avs_futebol_sad
