pos;name;pais1;pais2;num;edad;team_name
Delantero centro;Timothé Nkada;Francia;Camerún;59;20/07/1999;standard_luttich
Delantero centro;René Mitongo;Bélgica;;19;18/01/2008;standard_luttich
Delantero centro;Thomas Henry;Francia;;9;20/09/1994;standard_luttich
Delantero centro;Bernard Nguene;Camerún;;26;04/08/2006;standard_luttich
Delantero centro;Grejohn Kyei;Francia;Ghana;95;12/08/1995;standard_luttich
Portero;Andreas Jungdal;Dinamarca;;99;22/02/2002;kvc_westerlo
Portero;Koen Van Langendonck;Bélgica;;30;09/06/1989;kvc_westerlo
Portero;Oskar Annell;Bélgica;;31;15/02/2005;kvc_westerlo
Defensa central;Emin Bayram;Turquía;;40;02/04/2003;kvc_westerlo
Defensa central;Seiji Kimura;Japón;;5;24/08/2001;kvc_westerlo
Defensa central;Amando Lapage;Bélgica;;4;08/11/2004;kvc_westerlo
Defensa central;Clinton Nsiala;Francia;RD del Congo;6;17/01/2004;kvc_westerlo
Defensa central;Michée Ndembi;Bélgica;;24;04/07/2007;kvc_westerlo
Defensa central;Bakary Haidara;Costa de Marfil;;3;01/06/2005;kvc_westerlo
Defensa central;Roman Neustädter;Rusia;Alemania;33;18/02/1988;kvc_westerlo
Lateral izquierdo;Dylan Ourega;Francia;Costa de Marfil;28;06/10/2004;kvc_westerlo
Lateral derecho;Bryan Reynolds;Estados Unidos;;22;28/06/2001;kvc_westerlo
Lateral derecho;Lucas Mbamba;Bélgica;RD del Congo;23;12/08/2006;kvc_westerlo
Pivote;Doğucan Haspolat;Turquía;Países Bajos;34;11/02/2000;kvc_westerlo
Pivote;Arthur Piedfort;Bélgica;;46;01/02/2005;kvc_westerlo
Pivote;Sergiy Sydorchuk;Ucrania;;8;02/05/1991;kvc_westerlo
Mediocentro;Thomas Van den Keybus;Bélgica;;39;25/04/2001;kvc_westerlo
Mediocentro;Reda Laalaoui;Marruecos;;12;11/05/2005;kvc_westerlo
Mediocentro;Raf Smekens;Bélgica;;17;29/01/2004;kvc_westerlo
Mediocentro ofensivo;Isa Sakamoto;Japón;;13;26/08/2003;kvc_westerlo
Extremo izquierdo;Josimar Alcócer;Costa Rica;Nicaragua;77;07/07/2004;kvc_westerlo
Extremo izquierdo;Naoufal Bohamdi-Kamoni;Bélgica;Marruecos;11;20/08/2007;kvc_westerlo
Extremo derecho;Allahyar Sayyadmanesh;Irán;;7;29/06/2001;kvc_westerlo
Extremo derecho;Shunsuke Saito;Japón;;38;26/04/2005;kvc_westerlo
Delantero centro;Nacho Ferri;España;;90;05/10/2004;kvc_westerlo
Delantero centro;Enis Destan;Turquía;;94;15/06/2002;kvc_westerlo
Delantero centro;Afonso Patrão;Portugal;;10;03/02/2007;kvc_westerlo
Delantero centro;Eliot Bujupi;Kosovo;Alemania;9;03/07/2006;kvc_westerlo
Delantero centro;Fernand Goure;Costa de Marfil;;29;12/04/2002;kvc_westerlo
Portero;Leo Kokubo;Japón;;16;23/01/2001;vv_st_truiden
Portero;Jo Coppens;Bélgica;;12;21/12/1990;vv_st_truiden
Portero;Matt Lendfers;Bélgica;Países Bajos;21;10/03/2006;vv_st_truiden
Defensa central;Loïc Mbe Soh;Francia;Camerún;4;13/06/2001;vv_st_truiden
Defensa central;Joedrick Pupe;Bélgica;;23;04/06/1997;vv_st_truiden
Defensa central;Visar Musliu;Macedonia del Norte;;26;13/11/1994;vv_st_truiden
Defensa central;Shogo Taniguchi;Japón;;5;15/07/1991;vv_st_truiden
Defensa central;Wolke Janssens;Bélgica;;22;11/01/1995;vv_st_truiden
Defensa central;Hugo Lambotte;Bélgica;;34;20/06/2006;vv_st_truiden
Lateral izquierdo;Taiga Hata;Japón;;3;20/01/2002;vv_st_truiden
Lateral izquierdo;Simen Juklerød;Noruega;;18;18/05/1994;vv_st_truiden
Lateral derecho;Robert-Jan Vanwesemael;Bélgica;;60;26/03/2002;vv_st_truiden
Pivote;Abdoulaye Sissako;Francia;Malí;8;26/05/1998;vv_st_truiden
Pivote;Alouis Diriken;Bélgica;;33;01/04/2004;vv_st_truiden
Mediocentro;Rihito Yamamoto;Japón;;6;12/12/2001;vv_st_truiden
Mediocentro;Ryan Merlen;Francia;;14;11/05/2002;vv_st_truiden
Mediocentro ofensivo;Ryotaro Ito;Japón;;13;06/02/1998;vv_st_truiden
Mediocentro ofensivo;Isaías Delpupo;Argentina;Italia;11;31/03/2003;vv_st_truiden
Mediocentro ofensivo;Adam Nhaili;Bélgica;;53;09/08/2005;vv_st_truiden
Mediocentro ofensivo;Illyès Benachour;Marruecos;Francia;31;09/01/2007;vv_st_truiden
Extremo izquierdo;Ilias Sebaoui;Marruecos;Bélgica;10;04/10/2001;vv_st_truiden
Extremo izquierdo;Kaito Matsuzawa;Japón;;38;05/02/2001;vv_st_truiden
Extremo derecho;Arbnor Muja;Albania;Kosovo;7;29/11/1998;vv_st_truiden
Delantero centro;Keisuke Goto;Japón;;42;03/06/2005;vv_st_truiden
Delantero centro;Oumar Diouf;Senegal;;77;15/05/2003;vv_st_truiden
Delantero centro;Shion Shinkawa;Japón;;99;06/08/2007;vv_st_truiden
Portero;Martin Delavallée;Bélgica;;55;18/03/2004;rsc_charleroi
Portero;Mohamed Koné;Costa de Marfil;Francia;30;07/03/2002;rsc_charleroi
Portero;Théo Defourny;Bélgica;Francia;33;25/04/1992;rsc_charleroi
Portero;Nicolas Closset;Bélgica;;60;10/07/2004;rsc_charleroi
Defensa central;Aiham Ousou;Siria;Suecia;4;09/01/2000;rsc_charleroi
Defensa central;Check Keita;Malí;Francia;95;02/04/2003;rsc_charleroi
Defensa central;Mehdi Boukamir;Marruecos;Bélgica;32;26/01/2004;rsc_charleroi
Defensa central;Massamba Sow;Francia;Senegal;44;13/06/2004;rsc_charleroi
Defensa central;Robin Denuit;Bélgica;;50;21/02/2002;rsc_charleroi
Lateral izquierdo;Mardochée Nzita;Bélgica;RD del Congo;24;24/02/2000;rsc_charleroi
Lateral izquierdo;Jules Gaudin;Francia;;23;09/05/2000;rsc_charleroi
Lateral derecho;Lewin Blum;Suiza;;27;27/07/2001;rsc_charleroi
Lateral derecho;Kevin Van Den Kerkhof;Argelia;Francia;3;14/03/1996;rsc_charleroi
Pivote;Étienne Camara;Francia;Guinea;5;30/03/2003;rsc_charleroi
Pivote;Amine Boukamir;Marruecos;Bélgica;56;23/10/2006;rsc_charleroi
Pivote;Mory Kera;Bélgica;;51;26/06/2008;rsc_charleroi
Mediocentro;Yassine Titraoui;Argelia;;22;26/07/2003;rsc_charleroi
Mediocentro;Yassine Khalifi;Marruecos;;40;09/08/2005;rsc_charleroi
Interior derecho;Patrick Pflücke;Alemania;;14;30/11/1996;rsc_charleroi
Mediocentro ofensivo;Jakob Napoleon Romsaas;Noruega;;8;16/05/2004;rsc_charleroi
Extremo izquierdo;Parfait Guiagon;Costa de Marfil;;10;22/02/2001;rsc_charleroi
Extremo derecho;Antoine Bernier;Bélgica;;17;10/09/1997;rsc_charleroi
Extremo derecho;Filip Szymczak;Polonia;;9;06/05/2002;rsc_charleroi
Extremo derecho;Isaac Mbenza;Bélgica;RD del Congo;7;08/03/1996;rsc_charleroi
Extremo derecho;Quentin Benaets;Bélgica;;43;26/08/2003;rsc_charleroi
Delantero centro;Aurélien Scheidler;Francia;;21;04/06/1998;rsc_charleroi
Delantero centro;Antoine Colassin;Bélgica;;25;26/02/2001;rsc_charleroi
